"Time (s)","Linear Acceleration x (m/s^2)","Linear Acceleration y (m/s^2)","Linear Acceleration z (m/s^2)"
3.266174646E1,1.818485022E0,2.380466461E-1,-2.107227325E0
3.266674250E1,1.943859100E0,6.223869324E-2,-2.394888878E0
3.267173854E1,2.089801550E0,-4.613304138E-2,-2.668427467E0
3.267673458E1,2.204422712E0,-1.204137802E-1,-2.856884480E0
3.268173062E1,2.235907078E0,-1.509141922E-1,-3.018323183E0
3.268672666E1,2.251227617E0,-1.279897690E-1,-3.033839941E0
3.269172271E1,2.360078573E0,-2.775287628E-2,-2.927810192E0
3.269671875E1,2.538384199E0,1.162176132E-1,-2.690820694E0
3.270171479E1,2.656630516E0,3.085651398E-1,-2.432742596E0
3.270671083E1,2.781815767E0,5.874443054E-1,-2.119933367E0
3.271170687E1,2.813566923E0,8.618621826E-1,-1.833638430E0
3.271670292E1,2.689556837E0,1.122189522E0,-1.482679367E0
3.272169896E1,2.500586987E0,1.349216461E0,-1.114576101E0
3.272669500E1,2.289270401E0,1.523743629E0,-6.428656578E-1
3.273169099E1,2.040599346E0,1.712576866E0,-4.780220985E-2
3.273668698E1,1.735044003E0,1.886698723E0,5.424852371E-1
3.274168297E1,1.295444608E0,2.021940231E0,1.061957359E0
3.274667896E1,7.642260790E-1,2.094099998E0,1.621834040E0
3.275167495E1,2.986458838E-1,2.059894562E0,2.098762989E0
3.275667094E1,-1.448436379E-1,1.914412498E0,2.450679541E0
3.276166693E1,-4.326658845E-1,1.652937889E0,2.544002771E0
3.276666292E1,-5.650545955E-1,1.318767548E0,2.445554256E0
3.277165890E1,-6.040344238E-1,9.648075104E-1,2.217036247E0
3.277665490E1,-5.921721458E-1,5.961589813E-1,1.915017843E0
3.278165088E1,-4.906384945E-1,2.323112488E-1,1.543227196E0
3.278664687E1,-2.938287258E-1,-1.025342941E-1,1.196484804E0
3.279164286E1,-7.750266790E-2,-4.129581451E-1,9.027242661E-1
3.279663885E1,1.446352005E-1,-7.514219284E-1,6.661307812E-1
3.280163484E1,3.972356021E-1,-1.117790222E0,4.529359341E-1
3.280663083E1,4.557574987E-1,-1.483296394E0,3.012819290E-1
3.281162682E1,3.491143286E-1,-1.790491581E0,1.773509979E-1
3.281662281E1,2.447008789E-1,-2.092092514E0,4.295063019E-2
3.282161880E1,6.070321798E-2,-2.459836006E0,-1.403439045E-1
3.282661479E1,-5.497211218E-2,-2.836180210E0,-4.016031027E-1
3.283161078E1,-9.285682440E-2,-3.072718620E0,-5.739597082E-1
3.283660677E1,-9.574568272E-2,-3.279580116E0,-7.436754704E-1
3.284160276E1,-2.310361862E-1,-3.571510792E0,-9.301676750E-1
3.284659875E1,-2.694782615E-1,-3.828854084E0,-9.995996952E-1
3.285159474E1,-2.302848697E-1,-4.037371635E0,-8.083237410E-1
3.285659073E1,-2.421934009E-1,-4.168570518E0,-6.953849792E-1
3.286158672E1,-2.429990768E-1,-4.021813393E0,-7.079210281E-1
3.286658271E1,-1.853140593E-1,-4.008783340E0,-7.165489197E-1
3.287157870E1,-1.604284048E-1,-4.057649612E0,-7.545304298E-1
3.287657469E1,-1.585823298E-2,-4.068044662E0,-7.257905006E-1
3.288157068E1,1.956958175E-1,-4.068792343E0,-6.635140181E-1
3.288656667E1,3.259739876E-1,-4.002631187E0,-5.337309837E-1
3.289156266E1,2.838582993E-1,-3.927214622E0,-3.885167837E-1
3.289655864E1,3.371526003E-1,-3.852345943E0,-2.413802147E-1
3.290155463E1,4.282991290E-1,-3.725492954E0,-1.924819946E-1
3.290655062E1,6.099755168E-1,-3.637625217E0,-1.410579681E-1
3.291154661E1,6.142432094E-1,-3.521716595E0,-8.721733093E-2
3.291654260E1,5.843439102E-1,-3.416082859E0,6.455326080E-2
3.292153859E1,4.002427459E-1,-3.344624996E0,1.704087257E-1
3.292653458E1,1.661710143E-1,-3.264299393E0,2.443041801E-1
3.293153057E1,3.364806771E-1,-3.198998451E0,4.295578003E-1
3.293652656E1,4.951985478E-1,-3.048138618E0,4.961805344E-1
3.294152255E1,6.907409430E-1,-2.835608482E0,5.636119843E-1
3.294651854E1,8.613364100E-1,-2.628233433E0,5.355451107E-1
3.295151453E1,1.141004801E0,-2.411490917E0,4.926655293E-1
3.295651057E1,1.420172691E0,-2.242550850E0,4.773089886E-1
3.296150661E1,1.651122808E0,-2.068593979E0,4.744348526E-1
3.296650266E1,1.776513100E0,-2.009038925E0,4.689643383E-1
3.297149870E1,1.681277394E0,-1.953666687E0,4.363372326E-1
3.297649474E1,1.441618085E0,-1.912043571E0,4.240393639E-1
3.298149078E1,1.282248378E0,-1.898438454E0,2.929124832E-1
3.298648682E1,1.232400298E0,-1.883982658E0,1.672134399E-1
3.299148286E1,1.283201575E0,-1.772879124E0,1.233236790E-1
3.299647891E1,1.287201405E0,-1.608235836E0,1.280672550E-1
3.300147495E1,1.292825937E0,-1.437997341E0,1.772727966E-1
3.300647099E1,1.247904420E0,-1.200067520E0,2.142012119E-1
3.301146703E1,1.219570875E0,-8.993988037E-1,3.589839935E-1
3.301646307E1,1.203147054E0,-6.270799637E-1,4.592576027E-1
3.302145911E1,1.337265730E0,-3.400392532E-1,4.673595428E-1
3.302645516E1,1.496882081E0,-9.093189240E-2,4.502778053E-1
3.303145120E1,1.629033566E0,1.394433975E-1,4.795765877E-1
3.303644724E1,1.455413222E0,3.988656998E-1,5.167102814E-1
3.304144328E1,1.161629081E0,6.680641174E-1,5.805006027E-1
3.304643932E1,9.523878098E-1,9.756355286E-1,6.562926769E-1
3.305143536E1,7.458420992E-1,1.311880112E0,8.350417614E-1
3.305643141E1,5.371350646E-1,1.609744072E0,1.078611851E0
3.306142745E1,3.597884178E-1,1.893053055E0,1.416205168E0
3.306642349E1,1.235682964E-1,2.094660759E0,1.844123840E0
3.307141953E1,-8.028542995E-2,2.190444946E0,2.277471781E0
3.307641557E1,-1.939952374E-1,2.185027122E0,2.674435139E0
3.308141161E1,-3.174413443E-1,2.154861450E0,3.012097120E0
3.308640766E1,-4.792104959E-1,2.166696548E0,3.334311247E0
3.309140370E1,-5.498892069E-1,2.225028992E0,3.584495306E0
3.309639974E1,-6.821395159E-1,2.229428291E0,3.657476664E0
3.310139578E1,-7.419140339E-1,2.313954353E0,3.663106680E0
3.310639182E1,-8.054376841E-1,2.368739128E0,3.553031445E0
3.311138786E1,-8.819444180E-1,2.470625877E0,3.364849091E0
3.311638390E1,-8.755874634E-1,2.600769997E0,3.092827797E0
3.312137995E1,-7.908433676E-1,2.769044876E0,2.793575764E0
3.312637599E1,-7.137036324E-1,2.923113823E0,2.437529325E0
3.313137203E1,-5.912046432E-1,3.149353027E0,2.119756222E0
3.313636807E1,-5.144503117E-1,3.442878723E0,1.864099503E0
3.314136411E1,-5.075132847E-1,3.707880020E0,1.622837305E0
3.314636016E1,-6.428830624E-1,4.034966469E0,1.377301216E0
3.315135620E1,-7.112925053E-1,4.299434662E0,1.060621500E0
3.315635224E1,-8.243453503E-1,4.505890846E0,7.827069759E-1
3.316134828E1,-9.737346172E-1,4.692321777E0,5.150146484E-1
3.316634432E1,-1.342616677E0,4.915905952E0,2.715892792E-1
3.317134036E1,-1.807678342E0,5.090247154E0,5.708050728E-2
3.317633640E1,-1.297072172E0,4.952346802E0,6.785392761E-2
3.318133245E1,-1.202920079E0,4.751232147E0,7.765293121E-3
3.318632849E1,-8.882864714E-1,4.314729691E0,-1.178112030E-1
3.319132453E1,-8.600368500E-1,3.743613243E0,-3.087077141E-1
3.319632057E1,-1.003196001E0,3.095461845E0,-5.410776138E-1
3.320131661E1,-1.216977596E0,2.380005836E0,-8.675608635E-1
3.320631266E1,-1.247279167E0,1.697969437E0,-1.192645431E0
3.321130870E1,-1.170178056E0,1.173881531E0,-1.478312850E0
3.321630474E1,-1.076087832E0,7.742605209E-1,-1.720015407E0
3.322130078E1,-1.040963888E0,3.604974747E-1,-2.028145790E0
3.322629682E1,-1.026238441E0,4.285717010E-2,-2.235881329E0
3.323129286E1,-9.165538549E-1,-1.450881958E-1,-2.338909626E0
3.323628885E1,-8.451806307E-1,-3.372354507E-1,-2.361352682E0
3.324128484E1,-7.970596552E-1,-4.665479660E-1,-2.346221209E0
3.324628083E1,-7.329373360E-1,-4.611921310E-1,-2.374872208E0
3.325127682E1,-7.476762533E-1,-3.451290131E-1,-2.380267382E0
3.325627281E1,-8.743773699E-1,-1.710681915E-1,-2.357659101E0
3.326126880E1,-9.931360483E-1,4.179000854E-2,-2.230506897E0
3.326626479E1,-1.060919642E0,2.742109299E-1,-2.094450712E0
3.327126078E1,-1.106348753E0,4.878196716E-1,-1.853504419E0
3.327625677E1,-1.187024713E0,6.680440903E-1,-1.511879444E0
3.328125276E1,-1.284265637E0,9.055185318E-1,-1.269944668E0
3.328624875E1,-1.135253429E0,9.035072327E-1,-1.175021768E0
3.329124474E1,-1.042091131E0,9.778175354E-1,-1.135907769E0
3.329624073E1,-8.522465229E-1,1.018329620E0,-1.143202424E0
3.330123672E1,-7.672367096E-1,1.163726807E0,-1.082204223E0
3.330623271E1,-4.959783554E-1,1.246354103E0,-1.005581617E0
3.331122870E1,-3.306052685E-1,1.342799187E0,-8.990620375E-1
3.331622469E1,-1.377888918E-1,1.428980827E0,-7.864894867E-1
3.332122068E1,8.227622509E-2,1.390074730E0,-6.868729591E-1
3.332621667E1,1.906315088E-1,1.207075119E0,-6.097741127E-1
3.333121266E1,2.780189514E-1,9.615345001E-1,-5.555403233E-1
3.333620864E1,2.964276075E-1,7.444906235E-1,-4.624087811E-1
3.334120463E1,2.220667601E-1,5.177135468E-1,-3.019096851E-1
3.334620062E1,1.458895206E-1,3.099622726E-1,-1.556127071E-1
3.335119661E1,4.884433746E-2,3.987884521E-2,-7.112598419E-2
3.335619260E1,-6.669640541E-3,-2.780313492E-1,3.279709816E-2
3.336118859E1,-4.925751686E-2,-5.719776154E-1,5.105972290E-2
3.336618458E1,-5.008316040E-2,-9.519338608E-1,3.631472588E-2
3.337118057E1,-2.330303192E-2,-1.369898796E0,2.201128006E-2
3.337617656E1,4.560220242E-2,-1.725324154E0,-3.978776932E-2
3.338117255E1,8.987557888E-2,-2.065990448E0,-1.493012905E-1
3.338616854E1,1.143276691E-1,-2.396593571E0,-2.399070263E-1
3.339116453E1,1.238453388E-1,-2.654930592E0,-3.547806740E-1
3.339616052E1,1.328223944E-1,-2.812261105E0,-5.183244944E-1
3.340115651E1,1.317015886E-1,-2.916412354E0,-7.214047909E-1
3.340615250E1,6.328940392E-2,-2.981692314E0,-8.590753078E-1
3.341114849E1,-2.913391590E-2,-3.046359062E0,-1.003300548E0
3.341614448E1,-1.072045565E-1,-3.139079094E0,-1.091997385E0
3.342114047E1,-2.521330118E-1,-3.197656631E0,-1.101252556E0
3.342613646E1,-2.963696718E-1,-3.250936508E0,-1.107232809E0
3.343113245E1,-3.403397799E-1,-3.260725021E0,-1.133557320E0
3.343612844E1,-3.695160151E-1,-3.274976730E0,-1.045900822E0
3.344112443E1,-2.973409891E-1,-3.312932014E0,-9.584614038E-1
3.344612047E1,-2.909835577E-1,-3.360276699E0,-9.043027163E-1
3.345111651E1,-3.024070263E-1,-3.407539845E0,-8.063862324E-1
3.345611255E1,-2.835501432E-1,-3.383059025E0,-7.026284933E-1
3.346110859E1,-2.631205320E-1,-3.373101711E0,-6.356991529E-1
3.346610463E1,-2.840896845E-1,-3.310738564E0,-5.383937359E-1
3.347110068E1,-2.795706987E-1,-3.220044136E0,-4.630180597E-1
3.347609672E1,-2.832906246E-1,-3.153632164E0,-4.049717188E-1
3.348109276E1,-2.811802626E-1,-3.058834076E0,-3.118946552E-1
3.348608880E1,-2.878640890E-1,-2.959546089E0,-2.845957279E-1
3.349108484E1,-2.989985943E-1,-2.803051472E0,-2.089159489E-1
3.349608088E1,-2.715834379E-1,-2.699319363E0,-1.140608788E-1
3.350107693E1,-2.871313095E-1,-2.614740849E0,1.393127441E-2
3.350607297E1,-3.218924999E-1,-2.506289005E0,1.463630199E-1
3.351106901E1,-3.427524567E-1,-2.388348103E0,2.591426373E-1
3.351606505E1,-3.450499773E-1,-2.299160957E0,3.951497078E-1
3.352106109E1,-3.337850571E-1,-2.272171021E0,4.777314663E-1
3.352605713E1,-2.948694229E-1,-2.202105522E0,5.164649487E-1
3.353105318E1,-2.857267857E-1,-2.098481178E0,5.157256126E-1
3.353604922E1,-3.160547018E-1,-1.961304665E0,4.896409512E-1
3.354104526E1,-4.001665115E-1,-1.800143719E0,4.954445362E-1
3.354604130E1,-4.803893566E-1,-1.634077549E0,4.419617653E-1
3.355103734E1,-5.900686979E-1,-1.520442486E0,3.816661835E-1
3.355603338E1,-7.337111235E-1,-1.353874207E0,3.190681934E-1
3.356102943E1,-8.105270863E-1,-1.210906982E0,2.349488735E-1
3.356602547E1,-8.969756365E-1,-1.029267311E0,1.434273720E-1
3.357102151E1,-9.736679196E-1,-8.089723587E-1,7.317829132E-2
3.357601755E1,-9.973736405E-1,-5.643939972E-1,5.040407181E-3
3.358101359E1,-1.039602995E0,-3.385686874E-1,-1.796078682E-2
3.358600963E1,-1.047591925E0,-6.460189819E-2,-1.833438873E-4
3.359100568E1,-9.349105358E-1,2.000465393E-1,5.855441093E-2
3.359600172E1,-9.837122560E-1,4.744253159E-1,1.730723381E-1
3.360099776E1,-1.050533295E0,7.105159760E-1,3.823020458E-1
3.360599380E1,-1.068498850E0,9.129505157E-1,5.722000599E-1
3.361098984E1,-1.138265133E0,1.076725006E0,7.725648880E-1
3.361598588E1,-1.245763540E0,1.206459045E0,9.458882809E-1
3.362098193E1,-1.295494795E0,1.230257988E0,1.045135021E0
3.362597797E1,-1.277774096E0,1.229452133E0,1.128279686E0
3.363097401E1,-1.230638504E0,1.113195419E0,1.176342010E0
3.363597005E1,-1.302157760E0,1.039523125E0,1.222607851E0
3.364096609E1,-1.406321287E0,1.027571678E0,1.266709089E0
3.364596213E1,-1.433454990E0,1.082154274E0,1.288911104E0
3.365095818E1,-1.407898307E0,1.251147270E0,1.350693464E0
3.365595422E1,-1.329933405E0,1.539336205E0,1.379554033E0
3.366095026E1,-1.152000427E0,1.798496246E0,1.341194153E0
3.366594630E1,-9.314498305E-1,2.071944237E0,1.277747393E0
3.367094234E1,-6.776972413E-1,2.345606804E0,1.221501589E0
3.367593838E1,-4.431570768E-1,2.581442833E0,1.166788816E0
3.368093443E1,-3.328841329E-1,2.789310455E0,1.136494160E0
3.368593047E1,-3.419458866E-1,2.955057144E0,1.139474630E0
3.369092651E1,-3.889619112E-1,3.040577888E0,1.103563070E0
3.369592255E1,-4.641870856E-1,3.136925697E0,1.081199884E0
3.370091859E1,-5.386894345E-1,3.239316940E0,1.153867722E0
3.370591463E1,-6.407532096E-1,3.381088257E0,1.317572832E0
3.371091068E1,-6.506839395E-1,3.566767693E0,1.425015450E0
3.371590672E1,-6.880365014E-1,3.743489265E0,1.443829775E0
3.372090276E1,-6.573907733E-1,3.820163727E0,1.446823835E0
3.372589880E1,-5.832194686E-1,3.796575546E0,1.487879992E0
3.373089484E1,-5.141209364E-1,3.772839546E0,1.539715052E0
3.373589088E1,-4.173573852E-1,3.686312675E0,1.575106144E0
3.374088693E1,-2.411665320E-1,3.479198456E0,1.485508919E0
3.374588297E1,-1.587867737E-4,3.117780685E0,1.253176689E0
3.375087901E1,1.956347823E-1,2.654661179E0,9.362509251E-1
3.375587500E1,3.799893558E-1,2.161644936E0,6.019573212E-1
3.376087099E1,5.581437349E-1,1.686607361E0,2.216141224E-1
3.376586698E1,6.875749826E-1,1.325327873E0,-1.716706753E-1
3.377086297E1,7.976813316E-1,1.030043602E0,-5.640883446E-1
3.377585896E1,8.458887339E-1,7.244215012E-1,-9.899357557E-1
3.378085495E1,8.756181002E-1,5.139865875E-1,-1.349689960E0
3.378585094E1,9.445514679E-1,3.845052719E-1,-1.725472569E0
3.379084693E1,1.038454533E0,2.644720078E-1,-2.094492912E0
3.379584292E1,1.195917726E0,1.924905777E-1,-2.371887684E0
3.380083890E1,1.359606028E0,1.925935745E-1,-2.567973614E0
3.380583490E1,1.495957136E0,2.121772766E-1,-2.654559612E0
3.381083088E1,1.633541822E0,1.938648224E-1,-2.603293896E0
3.381582687E1,1.738468170E0,1.759157181E-1,-2.490836143E0
3.382082286E1,1.829829574E0,2.300310135E-1,-2.302816153E0
3.382581885E1,1.864488125E0,3.560457230E-1,-2.072564602E0
3.383081484E1,1.847336531E0,4.676780701E-1,-1.790140867E0
3.383581083E1,1.835882425E0,5.552511215E-1,-1.498115540E0
3.384080682E1,1.729766369E0,7.239189148E-1,-1.220017552E0
3.384580281E1,1.548125744E0,9.257307053E-1,-9.174857140E-1
3.385079880E1,1.003861189E0,1.237084389E0,-5.089911222E-1
3.385579479E1,7.761657834E-1,1.227298737E0,-1.663925648E-1
3.386079078E1,1.094616294E0,1.040462494E0,-1.055321693E-1
3.386578677E1,1.117080688E0,9.973917007E-1,1.228773594E-1
3.387078276E1,9.486424327E-1,1.117115974E0,4.272592068E-1
3.387577875E1,7.705531120E-1,1.284588814E0,8.123230934E-1
3.388077474E1,6.345272660E-1,1.413584709E0,1.206244230E0
3.388577073E1,5.830407143E-1,1.398856163E0,1.613940239E0
3.389076672E1,5.631304979E-1,1.283553123E0,1.997327805E0
3.389576271E1,5.267493725E-1,1.058156967E0,2.337574005E0
3.390075870E1,4.116983414E-1,7.514467239E-1,2.472349644E0
3.390575469E1,2.467539907E-1,4.495801926E-1,2.430727959E0
3.391075068E1,5.150675774E-2,2.004957199E-1,2.231709480E0
3.391574666E1,-1.163619757E-1,-3.403377533E-2,1.860809088E0
3.392074266E1,-2.325653434E-1,-2.825450897E-1,1.441957474E0
3.392573864E1,-2.489341497E-1,-5.784034729E-1,1.080146313E0
3.393073463E1,-1.744154096E-1,-8.927106857E-1,7.510001659E-1
3.393573062E1,-6.117361784E-2,-1.225371361E0,4.878032207E-1
3.394072661E1,7.185536623E-2,-1.590648174E0,2.424020767E-1
3.394572260E1,2.584588528E-1,-1.935827732E0,-9.338140488E-3
3.395071864E1,4.319030643E-1,-2.232199669E0,-2.292991877E-1
3.395571469E1,5.061865449E-1,-2.484551430E0,-3.747378588E-1
3.396071073E1,5.725690126E-1,-2.759949207E0,-4.501885176E-1
3.396570677E1,6.362504959E-1,-3.001002312E0,-5.272111893E-1
3.397070281E1,5.873582363E-1,-3.202999115E0,-5.673626661E-1
3.397569885E1,5.502612591E-1,-3.428245544E0,-6.516139507E-1
3.398069490E1,4.724172056E-1,-3.595413685E0,-6.889911890E-1
3.398569094E1,4.110586047E-1,-3.747695446E0,-7.127007246E-1
3.399068698E1,4.281508625E-1,-3.832558155E0,-7.177560329E-1
3.399568302E1,4.615132511E-1,-3.878820896E0,-7.230471373E-1
3.400067906E1,4.919289351E-1,-3.857880116E0,-7.092218399E-1
3.400567510E1,5.767027140E-1,-3.851151943E0,-7.000529766E-1
3.401067114E1,6.295229197E-1,-3.806050777E0,-6.714702845E-1
3.401566719E1,7.172819376E-1,-3.732235432E0,-6.423951387E-1
3.402066323E1,8.157644272E-1,-3.677586079E0,-5.936805010E-1
3.402565927E1,8.482480645E-1,-3.608664989E0,-5.777043104E-1
3.403065531E1,8.814087510E-1,-3.520706654E0,-5.371770859E-1
3.403565135E1,8.959391117E-1,-3.408991337E0,-4.863526821E-1
3.404064740E1,9.584487677E-1,-3.302250862E0,-4.492815733E-1
3.404564344E1,1.044795632E0,-3.157458305E0,-4.020155668E-1
3.405063948E1,1.083005190E0,-2.998505592E0,-2.971787453E-1
3.405563552E1,1.068152666E0,-2.825417995E0,-1.875311136E-1
3.406063156E1,1.081152081E0,-2.638220310E0,-1.163545847E-1
3.406562760E1,1.093127728E0,-2.460849285E0,5.023014545E-2
3.407062365E1,1.142415762E0,-2.336341858E0,2.260587215E-1
3.407561969E1,1.032297850E0,-2.240789413E0,4.301936626E-1
3.408061573E1,9.634357095E-1,-2.255537987E0,6.005387306E-1
3.408561177E1,8.977159262E-1,-2.189159393E0,7.467949390E-1
3.409060781E1,7.876491547E-1,-2.161304474E0,9.025923014E-1
3.409560385E1,6.909478903E-1,-2.090615273E0,9.867140055E-1
3.410059990E1,6.701610684E-1,-1.962737083E0,9.370000362E-1
3.410559594E1,6.584520936E-1,-1.782392979E0,9.491987228E-1
3.411059198E1,6.034469604E-1,-1.583057880E0,8.795671463E-1
3.411558802E1,4.862545729E-1,-1.355090141E0,7.995798588E-1
3.412058406E1,4.891831279E-1,-1.189292908E0,7.951806784E-1
3.412558010E1,4.211074114E-1,-9.994173050E-1,8.612947464E-1
3.413057614E1,2.677578926E-1,-7.902746201E-1,1.002615094E0
3.413557219E1,2.012586594E-1,-5.571031570E-1,1.080263019E0
3.414056823E1,1.831722260E-1,-3.238697052E-1,1.017891765E0
3.414556427E1,2.037109137E-1,-1.288166046E-1,1.045059323E0
3.415056031E1,3.201045990E-1,6.622505188E-2,1.066615343E0
3.415555635E1,4.171417356E-1,2.229366302E-1,1.053943753E0
3.416055240E1,5.666810870E-1,3.460979462E-1,1.083918691E0
3.416554844E1,7.064142823E-1,4.548311234E-1,1.075370073E0
3.417054448E1,8.555012345E-1,5.634689331E-1,1.071563244E0
3.417554052E1,9.326716661E-1,6.959562302E-1,1.034105062E0
3.418053656E1,9.283670187E-1,8.235712051E-1,1.068174601E0
3.418553260E1,9.190497994E-1,9.654426575E-1,1.159263372E0
3.419052864E1,8.903493285E-1,1.102370262E0,1.254905701E0
3.419552469E1,9.186907411E-1,1.176935196E0,1.455598593E0
3.420052073E1,9.803755283E-1,1.165292740E0,1.622782230E0
3.420551677E1,9.319826961E-1,1.177553177E0,1.718271017E0
3.421051281E1,8.502734303E-1,1.194563866E0,1.794802189E0
3.421550885E1,8.981238604E-1,1.312088966E0,1.813767672E0
3.422050490E1,8.940605521E-1,1.482336998E0,1.813119411E0
3.422550094E1,8.144409657E-1,1.753203392E0,1.840276957E0
3.423049698E1,6.499819160E-1,2.029047966E0,1.827847481E0
3.423549302E1,5.154883862E-1,2.324334145E0,1.780107975E0
3.424048906E1,3.344912529E-1,2.581765175E0,1.749340534E0
3.424548510E1,1.307382584E-1,2.825318336E0,1.740136385E0
3.425048114E1,-8.154332638E-2,3.054988861E0,1.695165157E0
3.425547719E1,-3.121166229E-1,3.246779442E0,1.595693350E0
3.426047323E1,-5.039604902E-1,3.457979202E0,1.485222578E0
3.426546927E1,-6.909761429E-1,3.693158150E0,1.402576685E0
3.427046531E1,-8.594906330E-1,3.956774712E0,1.367551088E0
3.427546135E1,-1.010227084E0,4.219741821E0,1.328340530E0
3.428045740E1,-1.206208587E0,4.500861168E0,1.323817492E0
3.428545344E1,-1.587081313E0,4.708810806E0,1.383448601E0
3.429044948E1,-1.636717081E0,4.733347893E0,1.378756762E0
3.429544547E1,-1.197003841E0,4.459967613E0,1.195301533E0
3.430044146E1,-1.076251030E0,4.161729813E0,1.067608118E0
3.430543745E1,-1.097033501E0,3.805117607E0,1.091526508E0
3.431043344E1,-1.010497570E0,3.428351402E0,9.707498550E-1
3.431542943E1,-1.002915502E0,3.074645996E0,7.242813110E-1
3.432042542E1,-1.064395070E0,2.691465378E0,4.477190971E-1
3.432542140E1,-1.194603205E0,2.274241447E0,1.597669125E-1
3.433041740E1,-1.254503608E0,1.823116302E0,-1.923243999E-1
3.433541338E1,-1.272495747E0,1.381373405E0,-5.467299223E-1
3.434040937E1,-1.248323560E0,9.778585434E-1,-8.320702314E-1
3.434540536E1,-1.153013229E0,6.700725555E-1,-1.091816425E0
3.435040135E1,-1.086631179E0,4.628238678E-1,-1.340525389E0
3.435539734E1,-1.025113344E0,3.226051331E-1,-1.535440803E0
3.436039333E1,-9.584175348E-1,2.399511337E-1,-1.696113586E0
3.436538932E1,-9.867374897E-1,2.914495468E-1,-1.885134697E0
3.437038531E1,-1.129153132E0,3.622913361E-1,-2.040911436E0
3.437538130E1,-1.304366469E0,4.190521240E-1,-2.154366732E0
3.438037729E1,-1.498310566E0,5.526275635E-1,-2.178057194E0
3.438537328E1,-1.299461365E0,6.816492081E-1,-2.179036617E0
3.439036927E1,-8.030306101E-1,8.207035065E-1,-2.224552870E0
3.439536526E1,-7.072927952E-1,1.031993866E0,-2.228433132E0
3.440036125E1,-7.633491755E-1,1.210110664E0,-2.066200256E0
3.440535724E1,-9.044178724E-1,1.283128738E0,-1.861735463E0
3.441035323E1,-9.155246019E-1,1.317922592E0,-1.624038100E0
3.441534922E1,-8.733910322E-1,1.304892540E0,-1.376740813E0
3.442034521E1,-8.404228687E-1,1.339559555E0,-1.152662754E0
3.442534120E1,-7.786313295E-1,1.335639000E0,-8.987693787E-1
3.443033719E1,-6.978794336E-1,1.273854256E0,-6.383545399E-1
3.443533318E1,-6.079291105E-1,1.144552231E0,-3.899581432E-1
3.444032916E1,-5.234128237E-1,9.381341934E-1,-1.723465919E-1
3.444532516E1,-4.397652149E-1,6.163787842E-1,1.944971085E-2
3.445032115E1,-3.285967112E-1,3.372001648E-1,1.950988770E-1
3.445531713E1,-2.379459143E-1,5.277824402E-2,3.304159641E-1
3.446031312E1,-2.205458879E-1,-2.607374191E-1,3.917007446E-1
3.446530911E1,-1.809483767E-1,-4.932250977E-1,3.689527512E-1
3.447030510E1,-1.239405870E-1,-7.115497589E-1,3.332488537E-1
3.447530109E1,-6.887245178E-2,-9.299907684E-1,2.649775743E-1
3.448029708E1,3.507137299E-3,-1.081477165E0,2.020457983E-1
